product_name,current_price,price,percent_discount,rating,link,brand_id,series,devices
Loa vi tính Bluetooth Enkor E700,590.000₫,800.000₫,-26%,156,https://www.thegioididong.com/loa-laptop/loa-vi-tinh-21-enkor-e700-den,8,,Laptop Speaker
Loa vi tính Bluetooth Enkor S2850,1.285.000₫,1.400.000₫,-8%,222,https://www.thegioididong.com/loa-laptop/loa-vi-tinh-21-enkor-s2850-nau,8,,Laptop Speaker
Loa vi tính Enkor E300 Plus,450.000₫,600.000₫,-25%,176,https://www.thegioididong.com/loa-laptop/loa-enkor-e300plus,8,,Laptop Speaker
Loa kéo Nanomax X-2000,8.990.000₫,9.990.000₫,-10%,5,https://www.thegioididong.com/loa-laptop/loa-karaoke-nanomax-x-2000,9,,Laptop Speaker
Loa kéo Nanomax S-5000,10.600.000₫,12.890.000₫,-17%,25,https://www.thegioididong.com/loa-laptop/loa-karaoke-nanomax-s-5000,9,,Laptop Speaker
Loa kéo Nanomax S-820,3.990.000₫,4.390.000₫,-9%,93,https://www.thegioididong.com/loa-laptop/loa-keo-karaoke-nanomax-s-820-400w,9,,Laptop Speaker
Loa kéo Nanomax S-800,3.490.000₫,3.990.000₫,-12%,48,https://www.thegioididong.com/loa-laptop/loa-keo-karaoke-nanomax-s-800-360w,9,,Laptop Speaker
Loa kéo Nanomax S-900,4.990.000₫,5.690.000₫,-12%,188,https://www.thegioididong.com/loa-laptop/loa-keo-karaoke-nanomax-s-900-420w,9,,Laptop Speaker
Loa kéo Nanomax S-1000,6.290.000₫,6.990.000₫,-10%,167,https://www.thegioididong.com/loa-laptop/nanomax-s-1000,9,,Laptop Speaker
Loa karaoke xách tay Zenbos K-180,4.990.000₫,6.650.000₫,-24%,3,https://www.thegioididong.com/loa-laptop/loa-karaoke-xach-tay-zenbos-k-180,10,,Laptop Speaker
Cặp loa karaoke Zenbos CR-5,3.180.000₫,7.560.000₫,-57%,,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-zenbos-cr-5-300w,10,,Laptop Speaker
Amply Zenbos LX-6800,4.630.000₫,10.460.000₫,-55%,5,https://www.thegioididong.com/loa-laptop/amply-zenbos-lx-6800,10,,Laptop Speaker
Amply Zenbos Z-2600,2.990.000₫,7.180.000₫,-58%,7,https://www.thegioididong.com/loa-laptop/amply-karaoke-zenbos-z-2600,10,,Laptop Speaker
Cặp loa karaoke Zenbos XR-680,3.640.000₫,8.490.000₫,-57%,,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-zenbos-xr-680-400w,10,,Laptop Speaker
Loa kéo Zenbos K-200,6.950.000₫,8.990.000₫,-22%,22,https://www.thegioididong.com/loa-laptop/zenbos-k-200,10,,Laptop Speaker
Loa kéo Zenbos K-360,9.960.000₫,12.530.000₫,-20%,17,https://www.thegioididong.com/loa-laptop/zenbos-k-360,10,,Laptop Speaker
Loa kéo SuYang X-158B,10.900.000₫,13.900.000₫,-21%,4,https://www.thegioididong.com/loa-laptop/loa-karaoke-suyang-x-158b,11,,Laptop Speaker
Loa điện SuYang X-138,9.900.000₫,12.900.000₫,-23%,11,https://www.thegioididong.com/loa-laptop/loa-dien-suyang-x-138,11,,Laptop Speaker
Loa điện SuYang X-128,12.900.000₫,15.150.000₫,-14%,20,https://www.thegioididong.com/loa-laptop/loa-dien-suyang-x-128,11,,Laptop Speaker
Loa điện SuYang X-108,5.990.000₫,8.990.000₫,-33%,13,https://www.thegioididong.com/loa-laptop/loa-dien-suyang-x-108,11,,Laptop Speaker
Loa karaoke xách tay Jammy N2070K,5.390.000₫,5.990.000₫,-10%,9,https://www.thegioididong.com/loa-laptop/loa-karaoke-xach-tay-jammy-n2070k,12,,Laptop Speaker
Loa kéo Jammy S8078K,15.290.000₫,16.990.000₫,-10%,3,https://www.thegioididong.com/loa-laptop/loa-jammy-s8078k,12,,Laptop Speaker
Loa kéo Jammy AM4218,8.000.000₫,8.890.000₫,-10%,29,https://www.thegioididong.com/loa-laptop/loa-karaoke-jammy-am4218,12,,Laptop Speaker
Loa kéo Boston Acoustics PARTY BOX BA-1202PB,5.520.000₫,6.900.000₫,-20%,,https://www.thegioididong.com/loa-laptop/loa-karaoke-boston-acoustics-party-box-ba-1202pb,13,,Laptop Speaker
Loa kéo Boston Acoustics PARTY BOX BA-1002PB,4.400.000₫,5.500.000₫,-20%,,https://www.thegioididong.com/loa-laptop/loa-karaoke-boston-acoustics-party-box-ba-1002pb,13,,Laptop Speaker
Loa kéo Boston Acoustics PARTY BOX BA-802PB,3.040.000₫,3.800.000₫,-20%,,https://www.thegioididong.com/loa-laptop/loa-karaoke-boston-acoustics-party-box-ba-802pb,13,,Laptop Speaker
Amply Boston Acoustics BA2250,12.800.000₫,13.400.000₫,,,https://www.thegioididong.com/loa-laptop/amply-boston-acoustics-ba2250-600w,13,,Laptop Speaker
Amply Boston Acoustics BA400,12.800.000₫,13.400.000₫,,4,https://www.thegioididong.com/loa-laptop/amply-boston-acoustics-ba400-800w,13,,Laptop Speaker
Amply Boston Acoustics BS803,10.800.000₫,11.400.000₫,-5%,,https://www.thegioididong.com/loa-laptop/amply-boston-acoustics-bs803-700w,13,,Laptop Speaker
Cặp loa karaoke Boston Acoustics MD208,7.700.000₫,8.300.000₫,-7%,,https://www.thegioididong.com/loa-laptop/loa-boston-acoustics-md208-400w,13,,Laptop Speaker
Cặp loa karaoke Boston Acoustics MD510,9.000.000₫,9.600.000₫,-6%,3,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-boston-acoustics-md510-400w,13,,Laptop Speaker
Amply Boston Acoustics BA180,5.400.000₫,8.000.000₫,-32%,6,https://www.thegioididong.com/loa-laptop/amply-boston-acoustics-ba180-400w,13,,Laptop Speaker
Amply Boston Acoustics BA150,4.840.000₫,7.300.000₫,-33%,4,https://www.thegioididong.com/loa-laptop/amply-boston-acoustics-ba150-300w,13,,Laptop Speaker
Amply Boston Acoustics BA100,5.300.000₫,5.900.000₫,-10%,7,https://www.thegioididong.com/loa-laptop/amply-boston-acoustics-ba100-200w,13,,Laptop Speaker
Amply Boston Acoustics BA200,8.900.000₫,9.500.000₫,-6%,3,https://www.thegioididong.com/loa-laptop/amply-karaoke-boston-acoustics-ba200,13,,Laptop Speaker
Cặp loa karaoke Boston Acoustic Classic 12,6.590.000₫,9.500.000₫,-30%,6,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-boston-acoustic-classic-12-400w,13,,Laptop Speaker
Cặp loa karaoke Boston Acoustic Classic 10,5.060.000₫,7.400.000₫,-31%,4,https://www.thegioididong.com/loa-laptop/bo-loa-boston-acoustic-classic-10,13,,Laptop Speaker
Cặp loa karaoke Boston Acoustic Classic 8,5.000.000₫,5.600.000₫,-10%,9,https://www.thegioididong.com/loa-laptop/bo-loa-boston-acoustic-classic-8,13,,Laptop Speaker
Loa Bluetooth Klipsch Heritage Groove,3.900.000₫,,,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-klipsch-heritage-groove-matte-black,14,,Laptop Speaker
Loa Bluetooth Klipsch The Three II,10.400.000₫,,,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-klipsch-the-three-ii,14,,Laptop Speaker
Loa Bluetooth Klipsch Groove XXL,7.800.000₫,,,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-klipsch-groove-xxl,14,,Laptop Speaker
Cặp Loa Bluetooth Klipsch The Sevens Matte Black,29.500.000₫,,,,https://www.thegioididong.com/loa-laptop/cap-loa-bluetooth-klipsch-the-sevens-matte-black,14,,Laptop Speaker
Loa Bluetooth Klipsch Promedia Heritage 2.1 Walnut,7.700.000₫,,,3,https://www.thegioididong.com/loa-laptop/loa-bluetooth-klipsch-promedia-heritage-2-1-walnut,14,,Laptop Speaker
Loa Bluetooth Klipsch Groove PGA Tour,3.800.000₫,,,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-klipsch-groove-pga-tour,14,,Laptop Speaker
Cặp Loa Bluetooth Klipsch The Fives Walnut,20.500.000₫,,,,https://www.thegioididong.com/loa-laptop/cap-loa-bluetooth-klipsch-the-fives-walnut,14,,Laptop Speaker
Cặp Loa Bluetooth Klipsch The Sixes Walnut,21.000.000₫,,,,https://www.thegioididong.com/loa-laptop/cap-loa-bluetooth-klipsch-the-sixes-walnut,14,,Laptop Speaker
Loa Bluetooth Klipsch The One II Walnut,6.400.000₫,,,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-klipsch-the-one-ii-walnut-nau,14,,Laptop Speaker
Loa Klipsch RP-404C II Walnut,9.040.000₫,11.300.000₫,-20%,,https://www.thegioididong.com/loa-laptop/loa-klipsch-rp-404c-ii-walnut,14,,Laptop Speaker
Cặp loa Klipsch RP-500SA II Walnut,10.640.000₫,13.300.000₫,-20%,,https://www.thegioididong.com/loa-laptop/bo-loa-klipsch-rp-500sa-ii-walnut,14,,Laptop Speaker
Cặp loa Klipsch RP-600M II Walnut,11.600.000₫,14.500.000₫,-20%,,https://www.thegioididong.com/loa-laptop/bo-loa-klipsch-rp-600m-ii-walnut-400w,14,,Laptop Speaker
Cặp loa Klipsch RP-6000F II Walnut,22.240.000₫,27.800.000₫,-20%,,https://www.thegioididong.com/loa-laptop/bo-loa-klipsch-rp-6000f-ii-walnut-500w,14,,Laptop Speaker
Cặp loa Klipsch RP-5000F II Walnut,17.920.000₫,22.400.000₫,-20%,,https://www.thegioididong.com/loa-laptop/bo-loa-klipsch-rp-5000f-ii-walnut,14,,Laptop Speaker
Cặp loa Klipsch RP-8000F II Walnut,32.000.000₫,40.000.000₫,-20%,,https://www.thegioididong.com/loa-laptop/bo-loa-kkipsch-rp-8000f-ii-walnut-600w,14,,Laptop Speaker
Bộ loa thanh Klipsch Cinema 1200,33.600.000₫,42.000.000₫,-20%,,https://www.thegioididong.com/loa-laptop/bo-loa-klipsch-cinema-1200w,14,,Laptop Speaker
Bộ loa thanh Klipsch Cinema 800,15.600.000₫,19.500.000₫,-20%,,https://www.thegioididong.com/loa-laptop/bo-loa-klipsch-cinema-800-800w,14,,Laptop Speaker
Bộ loa thanh Klipsch Cinema 600,10.880.000₫,13.600.000₫,-20%,,https://www.thegioididong.com/loa-laptop/bo-loa-thanh-klipsch-cinema-600-600w,14,,Laptop Speaker
Bộ loa thanh Klipsch Cinema 400,8.320.000₫,10.400.000₫,-20%,,https://www.thegioididong.com/loa-laptop/bo-loa-thanh-klipsch-cinema-400-400w,14,,Laptop Speaker
Loa siêu trầm Klipsch SUB100-BK,9.400.000₫,10.500.000₫,-10%,,https://www.thegioididong.com/loa-laptop/loa-sieu-tram-klipsch-sub100-bk,14,,Laptop Speaker
Loa vi tính Microlab B26,280.000₫,300.000₫,-6%,74,https://www.thegioididong.com/loa-laptop/vi-tinh-microlab-b26-den,15,,Laptop Speaker
Loa vi tính Microlab M108,730.000₫,,,54,https://www.thegioididong.com/loa-laptop/vi-tinh-microlab-m108,15,,Laptop Speaker
Loa vi tính Bluetooth Fenda A140X,920.000₫,1.150.000₫,-20%,122,https://www.thegioididong.com/loa-laptop/loa-vi-tinh-fenda-a140x-den,16,,Laptop Speaker
Loa Bluetooth Fenda W8,Ngừng kinh doanh,,,81,https://www.thegioididong.com/loa-laptop/loa-bluetooth-fenda-w8,16,,Laptop Speaker
Loa Bluetooth Fenda W7,250.000₫,500.000₫,-50%,56,https://www.thegioididong.com/loa-laptop/loa-bluetooth-fenda-w7,16,,Laptop Speaker
Loa vi tính Fenda F203G,600.000₫,,,66,https://www.thegioididong.com/loa-laptop/loa-vi-tinh-fenda-f203g,16,,Laptop Speaker
Loa vi tính Fenda V320,175.000₫,250.000₫,-30%,294,https://www.thegioididong.com/loa-laptop/loa-vi-tinh-fenda-v320,16,,Laptop Speaker
Loa Bluetooth Fenda W5 Plus,405.000₫,450.000₫,-10%,97,https://www.thegioididong.com/loa-laptop/loa-bluetooth-fenda-w5-plus,16,,Laptop Speaker
Loa Bluetooth Mozard S21 Đỏ,385.000₫,550.000₫,-30%,29,https://www.thegioididong.com/loa-laptop/loa-bluetooth-mozard-s21-do,17,,Laptop Speaker
Loa Bluetooth Mozard E8 Xanh Navy,950.000₫,,,115,https://www.thegioididong.com/loa-laptop/loa-bluetooth-mozard-e8-xanh-navy,17,,Laptop Speaker
Loa Bluetooth Mozard E7 Đỏ,595.000₫,700.000₫,-15%,62,https://www.thegioididong.com/loa-laptop/loa-bluetooth-mozard-e7-do,17,,Laptop Speaker
Loa Bluetooth Mozard X21,495.000₫,550.000₫,-10%,157,https://www.thegioididong.com/loa-laptop/bluetooth-mozard-x21,17,,Laptop Speaker
Loa Bluetooth Mozard S21,495.000₫,550.000₫,-10%,134,https://www.thegioididong.com/loa-laptop/bluetooth-mozard-s21,17,,Laptop Speaker
Loa Bluetooth Mozard E8,845.000₫,950.000₫,-11%,157,https://www.thegioididong.com/loa-laptop/loa-bluetooth-mozard-e8,17,,Laptop Speaker
Loa Bluetooth Mozard E7,560.000₫,700.000₫,-20%,159,https://www.thegioididong.com/loa-laptop/loa-bluetooth-mozard-e7,17,,Laptop Speaker
Loa Bluetooth Mozard H8030D,680.000₫,850.000₫,-20%,147,https://www.thegioididong.com/loa-laptop/loa-bluetooth-mozard-h8030d-den,17,,Laptop Speaker
Loa Bluetooth Mozard Y550 Plus,385.000₫,550.000₫,-30%,167,https://www.thegioididong.com/loa-laptop/loa-bluetooth-mozard-y550-plus,17,,Laptop Speaker
